comment,cleaned_comment,score1,score2
8分33秒，女生也有这种人，只享受恋爱拒绝结婚，激情褪去就提分手，也从不担心找不着！,8分33秒，女生也有这种人，只享受恋爱拒绝结婚，激情褪去就提分手，也从不担心找不着！,0.3594573740249155,1.0
凭我21年来的感觉，我原以为我可能不会对女生产生兴趣了，但是直到大学碰到一个女生，我有点不知所措了。一直到大二我都没有去接触她，但是我心里确实喜欢她，只是我觉得我会被拒绝，比我优秀的男生很多，我没有那个信心。也许以后我不在乎生活中的任何困难，坦然面对，却也免不了蜷缩在角落里去思念她，仿佛她是我命中注定的另一半，只是被这残酷的现实一刀两断。,凭我21年来的感觉，我原以为我可能不会对女生产生兴趣了，但是直到大学碰到一个女生，我有点不知所措了。一直到大二我都没有去接触她，但是我心里确实喜欢她，只是我觉得我会被拒绝，比我优秀的男生很多，我没有那个信心。也许以后我不在乎生活中的任何困难，坦然面对，却也免不了蜷缩在角落里去思念她，仿佛她是我命中注定的另一半，只是被这残酷的现实一刀两断。,0.3594573740249155,1.0
其实原本来说，农村大学出来的男生找农村没上大学的女生相对是容易追到的。但是巧的是，大学毕业时的年龄是24岁左右，而农村没上大学的女生结婚时期基本是22～25岁之间，完美的跟她们错过了。然后剩下的就是高学历的农村女生和城市的女生了，女生是条件向上兼容的，太难追了。,其实原本来说，农村大学出来的男生找农村没上大学的女生相对是容易追到的。但是巧的是，大学毕业时的年龄是24岁左右，而农村没上大学的女生结婚时期基本是22～25岁之间，完美的跟她们错过了。然后剩下的就是高学历的农村女生和城市的女生了，女生是条件向上兼容的，太难追了。,0.3594573740249155,1.0
[doge]本人三线小城市人，托亲戚的福，有幸在准一线城市，相过几个月的亲。女生分别来自周边省份跟本地的女生，我只能说，大家的要求惊人的一致。从20岁到32岁，从初中生到本科生，从外地人到本地人，大家要求都很实在。对普通人的要求基本都是当地土著的普通水平，车房齐全，父母独立住房有养老金，工资达到10k。帅的高的条件可以适当在其他某些方面减少，丑的矮的自觉提高某些方面要求,本人三线小城市人，托亲戚的福，有幸在准一线城市，相过几个月的亲。女生分别来自周边省份跟本地的女生，我只能说，大家的要求惊人的一致。从20岁到32岁，从初中生到本科生，从外地人到本地人，大家要求都很实在。对普通人的要求基本都是当地土著的普通水平，车房齐全，父母独立住房有养老金，工资达到10k。帅的高的条件可以适当在其他某些方面减少，丑的矮的自觉提高某些方面要求,0.3594573740249155,1.0
为什么不说农村女生能和城市男生在一起嘛？,为什么不说农村女生能和城市男生在一起嘛？,0.0,0.4632039205553255
szd 普遍来讲 高学历的男孩子更自律更上进  前段时间接触过一个男生 真的感觉在精神扶贫  思维根本不在一个频道,szd 普遍来讲 高学历的男孩子更自律更上进  前段时间接触过一个男生 真的感觉在精神扶贫  思维根本不在一个频道,0.3594573740249155,0.33622659986374615
来自一名广州读中专现在大专一年级女生的提醒，大部分因为成绩差读中专的本地女生和男生都尽量不要找！我初中学校比较严格所受的教育很好，家庭也没太大问题，所以我三观都很正常，是因为知道自己某方面缺陷所以志愿没有填高中直接去本地的重点职中上学。我读的职中老师和校长都挺不错的，很负责任，但是学生素质真的差劲到炸！很多女生的脾气真的差，并且也不温柔，表面上很热情实际上根本不管你的感受，说好听点就是大大咧咧直女，而且有攀比的心理，喜欢名牌，歧视外地人，搞孤立，搞团体，长舌妇。而男生呢就是一个字，渣！而且给人感觉很幼稚，像小学生，不喜欢遵守任何规矩，就喜欢反着来，欺负老师温柔。在中专的时候学习的态度基本能决定那个人的素质，我从小所受的教育让我一直融入不了他们，之后职三分了班，把想考大专的人分一块，新班整个班风都完全不一样了，也有一些外地的性格不错的同学直接出来工作。现在上了大专，我想远离家庭就去了四线城市上学，班里同学性格全都挺不一样的，会有自己的想法，并不像网上说的那种以偏概全的大专素质差，至少班上的所有女生我都接触过给我的感觉只是挺懒的，男生的话有几个有点嘴臭，会阴阳怪气，其他的全都很正常，整体给我感觉不是很积极那样，都比较佛系。所以我个人的建议是尽量不找中专生，尤其恋爱脑喜欢快速确认关系的男生女生，不要被渣男渣女伤害了！,来自一名广州读中专现在大专一年级女生的提醒，大部分因为成绩差读中专的本地女生和男生都尽量不要找！我初中学校比较严格所受的教育很好，家庭也没太大问题，所以我三观都很正常，是因为知道自己某方面缺陷所以志愿没有填高中直接去本地的重点职中上学。我读的职中老师和校长都挺不错的，很负责任，但是学生素质真的差劲到炸！很多女生的脾气真的差，并且也不温柔，表面上很热情实际上根本不管你的感受，说好听点就是大大咧咧直女，而且有攀比的心理，喜欢名牌，歧视外地人，搞孤立，搞团体，长舌妇。而男生呢就是一个字，渣！而且给人感觉很幼稚，像小学生，不喜欢遵守任何规矩，就喜欢反着来，欺负老师温柔。在中专的时候学习的态度基本能决定那个人的素质，我从小所受的教育让我一直融入不了他们，之后职三分了班，把想考大专的人分一块，新班整个班风都完全不一样了，也有一些外地的性格不错的同学直接出来工作。现在上了大专，我想远离家庭就去了四线城市上学，班里同学性格全都挺不一样的，会有自己的想法，并不像网上说的那种以偏概全的大专素质差，至少班上的所有女生我都接触过给我的感觉只是挺懒的，男生的话有几个有点嘴臭，会阴阳怪气，其他的全都很正常，整体给我感觉不是很积极那样，都比较佛系。所以我个人的建议是尽量不找中专生，尤其恋爱脑喜欢快速确认关系的男生女生，不要被渣男渣女伤害了！,0.3594573740249155,1.0
学历在恋爱方面这么不重要..恋爱需要男生性张力.需要相处舒服高情商与人情世故.而不是类似小镇做题家那种..别学历崇拜....进入社会混久了就明白--试管➕茅台这样人混最好的..当然也不是初中肄业混社会那种极端.混个本科（无论二本还爱三本过的就行）.男生具备会赚钱➕高情商基本恋爱都很受欢迎,学历在恋爱方面这么不重要..恋爱需要男生性张力.需要相处舒服高情商与人情世故.而不是类似小镇做题家那种..别学历崇拜....进入社会混久了就明白--试管➕茅台这样人混最好的..当然也不是初中肄业混社会那种极端.混个本科（无论二本还爱三本过的就行）.男生具备会赚钱➕高情商基本恋爱都很受欢迎,0.3594573740249155,1.0
就是说，这个和金融男谈恋爱的女生自己也年薪百万，工作不错，是不会贪图男生给一两百块车费的钱的[笑哭][笑哭][笑哭]是不过女生想要这个男的给个态度，用这种方式看一下这个金融男愿不愿意付出一点。。金融男这种很不愿意和人分享物质的人，其实让他给钱就是最好的测试、能让他愿意出钱的才是喜欢的人[喜极而泣],就是说，这个和金融男谈恋爱的女生自己也年薪百万，工作不错，是不会贪图男生给一两百块车费的钱的是不过女生想要这个男的给个态度，用这种方式看一下这个金融男愿不愿意付出一点。。金融男这种很不愿意和人分享物质的人，其实让他给钱就是最好的测试、能让他愿意出钱的才是喜欢的人,0.3594573740249155,1.0
这个男生真的……过于小气了，跟收入没关系，他和经济实力相当的女生恋爱了也不愿意多付出什么。其实年薪百万了520至少负担得起，不想为别人付出而已。大部分女生都是有来有往，只要控制在一定的金额和时间成本内，互相付出是很容易增进感情的。,这个男生真的……过于小气了，跟收入没关系，他和经济实力相当的女生恋爱了也不愿意多付出什么。其实年薪百万了520至少负担得起，不想为别人付出而已。大部分女生都是有来有往，只要控制在一定的金额和时间成本内，互相付出是很容易增进感情的。,0.3594573740249155,1.0
"这类女生的收入工作都还可以，而且被消费主义裹挟的不多，对经济并没有那么看重，但是，男生也不能特别穷。
在择偶上其实更注重感觉。所以，建议打直球，大部分如果没兴趣会直接拒绝的。如果没拒绝，很大概率说明对于男生的基本条件和日常相处没觉得很有问题，两个人可以再了解一下。","这类女生的收入工作都还可以，而且被消费主义裹挟的不多，对经济并没有那么看重，但是，男生也不能特别穷。
在择偶上其实更注重感觉。所以，建议打直球，大部分如果没兴趣会直接拒绝的。如果没拒绝，很大概率说明对于男生的基本条件和日常相处没觉得很有问题，两个人可以再了解一下。",0.3594573740249155,1.0
其实很清楚女生进入婚姻就难免做出牺牲，你怎么能证明她和你步入婚姻会比一个人生活更好呢,其实很清楚女生进入婚姻就难免做出牺牲，你怎么能证明她和你步入婚姻会比一个人生活更好呢,0.3594573740249155,1.0
好说的，合她眼缘，其实女生对外貌的看重超乎想象，然后就是真诚加上进，因为女生也会看重一个人身上的闪光点，没有闪光点喜欢个啥劲,好说的，合她眼缘，其实女生对外貌的看重超乎想象，然后就是真诚加上进，因为女生也会看重一个人身上的闪光点，没有闪光点喜欢个啥劲,0.3594573740249155,1.0
首先千万别玩套路，我非常讨厌玩套路的心机男，其次三观正，情绪稳定是最重要的，相处几次女生就知道是个啥人了，太会装的除外，不符合的再拉长战线都没用，搞不好还招人讨厌。,首先千万别玩套路，我非常讨厌玩套路的心机男，其次三观正，情绪稳定是最重要的，相处几次女生就知道是个啥人了，太会装的除外，不符合的再拉长战线都没用，搞不好还招人讨厌。,0.3594573740249155,0.4632039205553255
千万不要相信那些长得好看的女生说没人追，只是追她的那堆她看不上，反推普通情况下没什么人追的就不要过分自信自身的外在条件了，真的好看的女生真的不缺追求者，而能不能入那女生的眼那就是另外一回事了,千万不要相信那些长得好看的女生说没人追，只是追她的那堆她看不上，反推普通情况下没什么人追的就不要过分自信自身的外在条件了，真的好看的女生真的不缺追求者，而能不能入那女生的眼那就是另外一回事了,0.40159477065724175,0.4320558161628193
现实生活中你会发现大多数帅的男生一般女朋友也会很漂亮，长得一般的男生女朋友也挺漂亮的，漂亮的女生真的挺多的，所以对长得不好看的女生而言婚姻方面反而更被动，现实其实对女生挺残酷的，好看不好看的到了一定年龄基本都不得不迫于现实,现实生活中你会发现大多数帅的男生一般女朋友也会很漂亮，长得一般的男生女朋友也挺漂亮的，漂亮的女生真的挺多的，所以对长得不好看的女生而言婚姻方面反而更被动，现实其实对女生挺残酷的，好看不好看的到了一定年龄基本都不得不迫于现实,0.3594573740249155,1.0
峰哥说得确实太没问题了，那大家都想找好的呗，那你想找的人看不上你，想找你的人你看不上，上不去下不来的抱怨漂亮女生太势利眼,峰哥说得确实太没问题了，那大家都想找好的呗，那你想找的人看不上你，想找你的人你看不上，上不去下不来的抱怨漂亮女生太势利眼,0.3594573740249155,1.0
感觉老张是温柔，幽默，包容的男生，太难得了[酸了][酸了]这份狗粮我先干为敬,感觉老张是温柔，幽默，包容的男生，太难得了这份狗粮我先干为敬,0.3594573740249155,1.0
男生找低学历女朋友（本科以下），最多是合不来，但是女生找低学历男朋友面临的就不单是志趣不投的问题了，不上进，家暴，赌博，都会接踵而来，（大数据，不排除有好的，但是太少），所有还是要擦亮眼睛👀,男生找低学历女朋友（本科以下），最多是合不来，但是女生找低学历男朋友面临的就不单是志趣不投的问题了，不上进，家暴，赌博，都会接踵而来，（大数据，不排除有好的，但是太少），所有还是要擦亮眼睛👀,0.3594573740249155,1.0
我见过你很用力爱我的样子，怎么能接受你敷衍我的样子。总是说女生的问题，为什么不说男生一开始追求期不要那么猛烈，女生是感受到了前后的落差感，才产生不安全感的。我对我下一任对象要求：爱我少一点，爱我久一点。,我见过你很用力爱我的样子，怎么能接受你敷衍我的样子。总是说女生的问题，为什么不说男生一开始追求期不要那么猛烈，女生是感受到了前后的落差感，才产生不安全感的。我对我下一任对象要求：爱我少一点，爱我久一点。,0.3594573740249155,1.0
曲曲真的很厉害，的确是的，很多女生其实非常优秀，也有自己的圈子，可是因为恋情不顺，对恋爱的想法不实际，所以总是会被男人的甜言蜜语打动，又缺乏自信，不自知地放低了很多很多标准，甚至失去了底线。有能力的女生还是要保持基本的标准，起码要做到互相欣赏和尊重嘛。,曲曲真的很厉害，的确是的，很多女生其实非常优秀，也有自己的圈子，可是因为恋情不顺，对恋爱的想法不实际，所以总是会被男人的甜言蜜语打动，又缺乏自信，不自知地放低了很多很多标准，甚至失去了底线。有能力的女生还是要保持基本的标准，起码要做到互相欣赏和尊重嘛。,0.3594573740249155,1.0
是我了[藏狐]，刚接触了一个回避型的女生，反复拉扯了几个月，还是做朋友了,是我了，刚接触了一个回避型的女生，反复拉扯了几个月，还是做朋友了,0.3594573740249155,1.0
我交际圈挺窄的，到了大三没什么活动，周围就更没什么男生了。今天上午学校吐槽墙上有个男生征友，条件还蛮好[捂眼]室友怂恿我加人家QQ，我加了，但不知道聊什么，原本正常的事在我这变成了负担，为此我闷闷不乐了一下午[难过],我交际圈挺窄的，到了大三没什么活动，周围就更没什么男生了。今天上午学校吐槽墙上有个男生征友，条件还蛮好室友怂恿我加人家QQ，我加了，但不知道聊什么，原本正常的事在我这变成了负担，为此我闷闷不乐了一下午,0.5350482592176715,1.0
如果女生更看重现实，而不是感情，感觉会有更多人找不到另一半,如果女生更看重现实，而不是感情，感觉会有更多人找不到另一半,0.0,0.4632039205553255
这个合作的比重等于小于感情的比重的婚姻会更甜吧，我男生,这个合作的比重等于小于感情的比重的婚姻会更甜吧，我男生,0.3594573740249155,1.0
说实话作为男生我也会恐婚，家里原因也有，社会原因也有，不过可能也是自媒体营销给我的感觉就是好像很多女生很渣，但是自己真实接触的女生其实根本就没有那么渣，顶多就是有点矫。过年的时候，失恋了，顶着疫情去她的城市，结果面都没有见上，那种失落感一辈子都不会忘掉，想着自己以后不能对女生太好，自己也保持着很警惕的状态，恢复到以前那种看都不看一眼的状态，真的连看都不看的，听了姐姐的话，才知道完全没必要，我只要把我最真实、最让人放松的一面给对方看就好了，没有必要纠结于以前。,说实话作为男生我也会恐婚，家里原因也有，社会原因也有，不过可能也是自媒体营销给我的感觉就是好像很多女生很渣，但是自己真实接触的女生其实根本就没有那么渣，顶多就是有点矫。过年的时候，失恋了，顶着疫情去她的城市，结果面都没有见上，那种失落感一辈子都不会忘掉，想着自己以后不能对女生太好，自己也保持着很警惕的状态，恢复到以前那种看都不看一眼的状态，真的连看都不看的，听了姐姐的话，才知道完全没必要，我只要把我最真实、最让人放松的一面给对方看就好了，没有必要纠结于以前。,0.3594573740249155,1.0
圈子太小，碰不到什么男生[笑哭],圈子太小，碰不到什么男生,0.3594573740249155,1.0
前面听着没啥毛病。。后面觉得有点过分了，什么叫一个条件很不错的男的去追一个平平无奇的女生，女生就是很端着之类的。。。感觉听着有点不舒服。。。[doge][doge][doge],前面听着没啥毛病。。后面觉得有点过分了，什么叫一个条件很不错的男的去追一个平平无奇的女生，女生就是很端着之类的。。。感觉听着有点不舒服。。。,0.3594573740249155,0.33622659986374615
本科的时候，我们办公室有个学长特喜欢一个女生，听说那个女生在小学期实习对学长很照顾，让学长感觉到了温暖，然后那个学长帮了那个女生很多很多次，带她拿奖，帮她搞论文，然后呢这个女生人品不好，两个班没几个喜欢她的，嘴碎，爱面子，特别是会在学弟面前摆学姐的威风，我们办公室没几个喜欢她的，所以尽量不跟她来往，这个女的呢很会撩人，跟了好几个谈了，然后分了，就一只直吊着那个学长，等到毕业后还吊着，我那个学长甚至说出一句名言，他会等那个女生玩够了。我替那个学长感到不值，哎。,本科的时候，我们办公室有个学长特喜欢一个女生，听说那个女生在小学期实习对学长很照顾，让学长感觉到了温暖，然后那个学长帮了那个女生很多很多次，带她拿奖，帮她搞论文，然后呢这个女生人品不好，两个班没几个喜欢她的，嘴碎，爱面子，特别是会在学弟面前摆学姐的威风，我们办公室没几个喜欢她的，所以尽量不跟她来往，这个女的呢很会撩人，跟了好几个谈了，然后分了，就一只直吊着那个学长，等到毕业后还吊着，我那个学长甚至说出一句名言，他会等那个女生玩够了。我替那个学长感到不值，哎。,0.3594573740249155,1.0
"高情商：为什么有钱男性会娶普通女生结婚
低情商：小K的择偶标准[doge]","高情商：为什么有钱男性会娶普通女生结婚
低情商：小K的择偶标准",0.3594573740249155,1.0
没有喜欢的女生怎么办,没有喜欢的女生怎么办,0.0,0.4632039205553255
"我听过一个男生说，他一定会结婚，就算离婚还要会结的，就算离到时候生下孩子分给他就行，就感觉把女生当什么了，不慎重，只顾自己利益[无语]还说他妹妹一定要找有钱人，如果找普通人谈就用暴力对待那个男生，完事他自己家还负债[笑哭]ps,他是来自农村的00后","我听过一个男生说，他一定会结婚，就算离婚还要会结的，就算离到时候生下孩子分给他就行，就感觉把女生当什么了，不慎重，只顾自己利益还说他妹妹一定要找有钱人，如果找普通人谈就用暴力对待那个男生，完事他自己家还负债ps,他是来自农村的00后",0.3594573740249155,1.0
没有经历过两次以上长期关系并且吃过亏受过苦的女生都听不进去你讲的这些。为什么不能在大学里就有这样深刻清醒的两性教育[难过],没有经历过两次以上长期关系并且吃过亏受过苦的女生都听不进去你讲的这些。为什么不能在大学里就有这样深刻清醒的两性教育,0.3594573740249155,1.0
我就遇到过那种男生，相亲的，他个人长的太丑，家庭条件比我差很多，我一点都不喜欢他，微信聊天里，我问他喜欢什么样的女生，他说他喜欢文静、乖乖女这类的，不喜欢去夜店、性格很泼辣什么什么的，我为了让自动放弃，我就骗他，说我挺喜欢去夜店，还喜欢抽点烟喝点酒之类之类，我觉得他应该推脱掉我，没想到他还是喜欢找我聊微信这啊那的，过了几天是的520，他给我发玫瑰花表情，我打了一长串问好，他又说他喜欢我，想要约我出去，我真tm就无语，我明明表现出不是他喜欢的样子，他还跟我提喜欢……真是搞笑，当我傻子吗，我直接给拉黑了,我就遇到过那种男生，相亲的，他个人长的太丑，家庭条件比我差很多，我一点都不喜欢他，微信聊天里，我问他喜欢什么样的女生，他说他喜欢文静、乖乖女这类的，不喜欢去夜店、性格很泼辣什么什么的，我为了让自动放弃，我就骗他，说我挺喜欢去夜店，还喜欢抽点烟喝点酒之类之类，我觉得他应该推脱掉我，没想到他还是喜欢找我聊微信这啊那的，过了几天是的520，他给我发玫瑰花表情，我打了一长串问好，他又说他喜欢我，想要约我出去，我真tm就无语，我明明表现出不是他喜欢的样子，他还跟我提喜欢……真是搞笑，当我傻子吗，我直接给拉黑了,0.3594573740249155,1.0
气抖冷，凭什么只有男人才能买房子。我们女生也能买房子[脱单doge],气抖冷，凭什么只有男人才能买房子。我们女生也能买房子,0.3594573740249155,0.33622659986374615
但是如果男生跟女生直接谈钱 估计女生就觉得算计了吧,但是如果男生跟女生直接谈钱 估计女生就觉得算计了吧,0.0,0.4632039205553255
我就是那种他付钱然后我支付宝转账，走的是aa，因为男生付钱比较有面子，但是确实是觉得全部他付像是我欠了他的，而且微信转账他会拒收，所以还是支付宝好[微笑],我就是那种他付钱然后我支付宝转账，走的是aa，因为男生付钱比较有面子，但是确实是觉得全部他付像是我欠了他的，而且微信转账他会拒收，所以还是支付宝好,0.3594573740249155,1.0
想听你们会把自己积蓄的百分之多少为对方花，比如说，某男生有1000元，愿意把500花在女生身上其他自己存起来这样的,想听你们会把自己积蓄的百分之多少为对方花，比如说，某男生有1000元，愿意把500花在女生身上其他自己存起来这样的,0.3594573740249155,1.0
"正经说。。
1，是事业型女人这个无所谓。
2，但是存不下来钱就是有问题的。
3，如果你跟不上女生的步伐，以后婚姻能长久么？","正经说。。
1，是事业型女人这个无所谓。
2，但是存不下来钱就是有问题的。
3，如果你跟不上女生的步伐，以后婚姻能长久么？",0.3594573740249155,1.0
我个人非常讨厌某些人学到什么词就滥用，看到内卷一词就什么都说内卷，我很反感[呆]你这视频内容根本不叫内卷，像是在无病呻吟，然后求得大众认可一般。第一个男生连陪女朋友的时间都没有，结局不用说，肯定分开。至于后面的攀比?不好意思，在我眼里这纯属不适合，既然不适合那趁早分开，不是所有女生都爱攀比。,我个人非常讨厌某些人学到什么词就滥用，看到内卷一词就什么都说内卷，我很反感你这视频内容根本不叫内卷，像是在无病呻吟，然后求得大众认可一般。第一个男生连陪女朋友的时间都没有，结局不用说，肯定分开。至于后面的攀比?不好意思，在我眼里这纯属不适合，既然不适合那趁早分开，不是所有女生都爱攀比。,0.3594573740249155,0.33622659986374615
这，某些男生，你们能想象得到吗，我和我闺蜜，已经把未来十年送给对方的礼物都琢磨好了[笑哭],这，某些男生，你们能想象得到吗，我和我闺蜜，已经把未来十年送给对方的礼物都琢磨好了,0.3594573740249155,0.33622659986374615
钱来钱去那些都是渣男渣女，普通女孩你不爱，非要追渣女还要怨一句天下女人都看钱，男生赚钱不容易女生也不容易，过节男生送女生礼物女生也送男生礼物，我认识很多好男孩好女孩，不谈恋爱的愿意只是因为太麻烦，多一个人就要分一部分经历，人与人之间已经没有那些荷尔蒙冲动了，网上各式各样的男人（男明星）消耗掉了这种需求，朋友消耗掉了陪伴的需求，女生有钱都和闺蜜买房住一起了，男生没钱就和父母住一起习惯了衣来伸手饭来张口，不是不能独立他就是习惯了。以前信息不发达喜欢的感觉很强烈，现在随时随地喜欢喜欢就变得不值得被珍惜了而已,钱来钱去那些都是渣男渣女，普通女孩你不爱，非要追渣女还要怨一句天下女人都看钱，男生赚钱不容易女生也不容易，过节男生送女生礼物女生也送男生礼物，我认识很多好男孩好女孩，不谈恋爱的愿意只是因为太麻烦，多一个人就要分一部分经历，人与人之间已经没有那些荷尔蒙冲动了，网上各式各样的男人（男明星）消耗掉了这种需求，朋友消耗掉了陪伴的需求，女生有钱都和闺蜜买房住一起了，男生没钱就和父母住一起习惯了衣来伸手饭来张口，不是不能独立他就是习惯了。以前信息不发达喜欢的感觉很强烈，现在随时随地喜欢喜欢就变得不值得被珍惜了而已,0.3594573740249155,1.0
对于女生来说，高学历高薪水的意义是让自己开阔视野、有结识人脉的机会、不再为谋生发愁，而不是挑选配偶的筹码（除非你是个愿意给男人花钱付出的富婆）,对于女生来说，高学历高薪水的意义是让自己开阔视野、有结识人脉的机会、不再为谋生发愁，而不是挑选配偶的筹码（除非你是个愿意给男人花钱付出的富婆）,0.3594573740249155,0.33622659986374615
"任何知识如果不能指导生活那就没有实际意义

一个星期，一个月，三个月

搭讪
第一时间开口，问最好问最好回答的问题
&gt;自我表露(认同:很遗憾，为你感到难过)
&gt;自我表露越多喜爱越多
&gt;禁:交浅言深，说不该说的话(前任)
表白是水到渠成，如有怀疑就是没到

非语言交流(面部表情，眼神交流，身体语言，身体接触，亲密距离:0.5米)

如何获得爱
用优秀赢得爱，用付出维系爱，用情绪挽回爱

接近，混个脸熟，感觉或心动(脸)
吸引力:外向，大胆
相似的价值观，喜欢得不到的
短期:长相，热情，忠诚
长期:社会地位，忠诚，热情，长相

朋友，好朋友(亲密，激情，承诺）爱情
三角形是双方的，彼此的
你对他和他对你的好

浪漫之爱:亲密+激情
相伴之爱:亲密+承诺
愚蠢:激情+承诺

不合适:缺少亲密
安全感:经常的关爱，照顾，触摸，拥抱

女生有公主梦，男生有英雄梦
男人用眼睛爱，女人用耳朵爱
女性大脑:购物，聊天，美食甜点，妒忌心
                 爱听好听的话，应爱而性

男性气质:自信，独立，勇敢，能干，好强
女性气质:热情，敏感，温柔，友善

男生怕女生身体出轨，选择离开
女生怕男生精神出轨，选择妥协

满意度取决于比较水平
没有更好的选择不会脱离现在的关系

冲突是促进亲密关系的一个基本要素
看怎么解决问题
和优点谈恋爱，和缺点生活
讲情不讲理","任何知识如果不能指导生活那就没有实际意义

一个星期，一个月，三个月

搭讪
第一时间开口，问最好问最好回答的问题
&gt;自我表露(认同:很遗憾，为你感到难过)
&gt;自我表露越多喜爱越多
&gt;禁:交浅言深，说不该说的话(前任)
表白是水到渠成，如有怀疑就是没到

非语言交流(面部表情，眼神交流，身体语言，身体接触，亲密距离:0.5米)

如何获得爱
用优秀赢得爱，用付出维系爱，用情绪挽回爱

接近，混个脸熟，感觉或心动(脸)
吸引力:外向，大胆
相似的价值观，喜欢得不到的
短期:长相，热情，忠诚
长期:社会地位，忠诚，热情，长相

朋友，好朋友(亲密，激情，承诺）爱情
三角形是双方的，彼此的
你对他和他对你的好

浪漫之爱:亲密+激情
相伴之爱:亲密+承诺
愚蠢:激情+承诺

不合适:缺少亲密
安全感:经常的关爱，照顾，触摸，拥抱

女生有公主梦，男生有英雄梦
男人用眼睛爱，女人用耳朵爱
女性大脑:购物，聊天，美食甜点，妒忌心
                 爱听好听的话，应爱而性

男性气质:自信，独立，勇敢，能干，好强
女性气质:热情，敏感，温柔，友善

男生怕女生身体出轨，选择离开
女生怕男生精神出轨，选择妥协

满意度取决于比较水平
没有更好的选择不会脱离现在的关系

冲突是促进亲密关系的一个基本要素
看怎么解决问题
和优点谈恋爱，和缺点生活
讲情不讲理",0.3594573740249155,1.0
哎，男女都一样，女生更不清楚要什么对象，表达也很模糊，即使是明星放手上，可能还是爱豆更诱人[捂脸],哎，男女都一样，女生更不清楚要什么对象，表达也很模糊，即使是明星放手上，可能还是爱豆更诱人,0.3594573740249155,1.0
我就是一个长相中上水平的女生，有过很多追求者，我个人感觉，钱和颜固然重要，但是我个人会喜欢那种愿意去了解我的男生，了解我的兴趣爱好，性格，内心，如果能做到真正了解我，其实颜和钱也没有那么重要，我遇到的多半是上来就想和我处对象的那种人[吐][吐]，这种无论帅不帅有没有钱我的好感度都瞬间降为0,我就是一个长相中上水平的女生，有过很多追求者，我个人感觉，钱和颜固然重要，但是我个人会喜欢那种愿意去了解我的男生，了解我的兴趣爱好，性格，内心，如果能做到真正了解我，其实颜和钱也没有那么重要，我遇到的多半是上来就想和我处对象的那种人，这种无论帅不帅有没有钱我的好感度都瞬间降为0,0.3594573740249155,1.0
"1.给他归属感和看重他
     （1）你想吸引什么样的人，你就要假装自己拥有这方面的特质
恋爱的目的:弥补内心缺陷
(2）放手的方法:本自具足
2.成为一个像男人一样思考的人
1.不要帮他，指责他，
     2.男人希望通过共同做事建立关系
      3.简单一点，直接一点，话少一点
      4.男生喜欢帮女生做事(句式:你愿不愿意...)","1.给他归属感和看重他
     （1）你想吸引什么样的人，你就要假装自己拥有这方面的特质
恋爱的目的:弥补内心缺陷
(2）放手的方法:本自具足
2.成为一个像男人一样思考的人
1.不要帮他，指责他，
     2.男人希望通过共同做事建立关系
      3.简单一点，直接一点，话少一点
      4.男生喜欢帮女生做事(句式:你愿不愿意...)",0.3594573740249155,1.0
"男性大多惧怕聪明的女性 
分析得头头是道不一定能找到对象
 柔弱一点 聪明装傻 让男生去做 
你袜子到哪里去啦    我不知道啦 你帮我找找吧？
男生不愿意听到女朋友以前的情史 （全盘托出好是傻 ）
男生不太重视对自己太好的女生。（体贴，骂都是重视）（天冷了，给你买了条围巾 ——我不需要围巾，脖子不舒服）（爱过头 他就自大：我不理不睬，你不会不理不睬 他就不理不睬）
让男生有不安全感 形式上都不要明星 别什么都帮他准备 什么衣服鞋子 让他自己来","男性大多惧怕聪明的女性 
分析得头头是道不一定能找到对象
 柔弱一点 聪明装傻 让男生去做 
你袜子到哪里去啦    我不知道啦 你帮我找找吧？
男生不愿意听到女朋友以前的情史 （全盘托出好是傻 ）
男生不太重视对自己太好的女生。（体贴，骂都是重视）（天冷了，给你买了条围巾 ——我不需要围巾，脖子不舒服）（爱过头 他就自大：我不理不睬，你不会不理不睬 他就不理不睬）
让男生有不安全感 形式上都不要明星 别什么都帮他准备 什么衣服鞋子 让他自己来",0.3594573740249155,1.0
"在男女关系未稳定之前，男生会浪漫。而女生希望男生一直浪漫。很难过的是，男生的浪漫不会延续到两人关系的稳定。［渣 男本性 有本能不停寻找对象 好色 尽管已经有了满意的恋人，但任会窥饲其他的对象 甚至是有夫之妇  本性应该靠文化制约］
男生在爱情发展中会更快 更早堕入情网（所以倒追....）最后永远理性占上风。","在男女关系未稳定之前，男生会浪漫。而女生希望男生一直浪漫。很难过的是，男生的浪漫不会延续到两人关系的稳定。［渣 男本性 有本能不停寻找对象 好色 尽管已经有了满意的恋人，但任会窥饲其他的对象 甚至是有夫之妇  本性应该靠文化制约］
男生在爱情发展中会更快 更早堕入情网（所以倒追....）最后永远理性占上风。",0.3594573740249155,1.0
